ticker_id,ticker,listed
689,TEVA,True
690,CRBG,True
691,EME,True
692,EDR,True
693,CUK,True
694,OMC,True
695,WSM,True
696,CINF,True
697,TKO,True
698,AVY,True
699,CMS,True
700,ULTA,True
701,CMSD,True
702,CMS/PC,True
703,CMSA,True
704,CMSC,True
705,TLK,True
706,EQT,True
707,NRG,True
708,LII,True
709,ERIE,True
710,NMR,True
711,NTNX,True
712,DRI,True
713,SHG,True
714,DPZ,True
715,BGNE,True
716,HOOD,True
717,RS,True
718,J,True
719,SYF,True
720,RF,True
721,CHKP,True
722,BAX,True
723,RF/PB,True
724,RF/PC,True
725,RF/PE,True
726,HOLX,True
727,SYF/PB,True
728,SYF/PA,True
729,ENPH,True
730,UAL,True
731,NTRS,True
732,ATO,True
733,VRSN,True
734,EG,True
735,NTRSO,True
736,TXT,True
737,ILMN,True
738,CE,True
739,ZBRA,True
740,LH,True
741,FDS,True
742,ESS,True
743,EXPD,True
744,L,True
745,OKTA,True
746,PKG,True
747,AVTR,True
748,EBR,True
749,EBR.B,True
750,JBHT,True
751,CLX,True
752,IEX,True
753,IHG,True
754,LOGI,True
755,CG,True
756,CFG,True
757,CFG/PE,True
758,LUV,True
759,IP,True
760,RPRX,True
761,TPG,True
762,BSY,True
763,WMG,True
764,BAM,True
765,OC,True
766,DGX,True
767,GEN,True
768,MAA/PI,True
769,MAA,True
770,DKS,True
771,BBY,True
772,NWSA,True
773,SSNC,True
774,MAS,True
775,NWS,True
776,FOXA,True
777,H,True
778,FOX,True
779,AES,True
780,ALB,True
781,TRU,True
782,SWKS,True
783,SUI,True
784,EXPE,True
785,BG,True
786,MRO,True
787,VIV,True
788,CAG,True
789,RPM,True
790,GRAB,True
791,JBL,True
792,ALB/PA,True
793,BMRN,True
794,AKAM,True
795,RYAN,True
796,SNA,True
797,AMCR,True
798,TOST,True
799,NBIX,True
800,WES,True
801,CF,True
802,NVT,True
803,MANH,True
804,GFI,True
805,DT,True
806,TPL,True
807,RBA,True
808,POOL,True
809,YUMC,True
810,AZPN,True
811,AGR,True
812,WBA,True
813,WRK,True
814,TRMB,True
815,RVTY,True
816,FNF,True
817,GGG,True
818,JHX,True
819,BIP,True
820,RZB,True
821,RZC,True
822,RGA,True
823,PNR,True
824,NDSN,True
825,KEY/PL,True
826,KEY/PK,True
827,KEY/PI,True
828,KEY/PJ,True
829,WMS,True
830,KEY,True
831,BIP/PA,True
832,BIP/PB,True
833,CPB,True
834,CNH,True
835,NTRA,True
836,DOC,True
837,SQM,True
838,EQH,True
839,FLEX,True
840,SWK,True
841,AMH/PH,True
842,AMH/PG,True
843,AMH,True
844,USFD,True
845,EQH/PC,True
846,EQH/PA,True
847,BAP,True
848,EDU,True
849,RTO,True
850,BLD,True
851,INCY,True
852,OVV,True
853,ARCC,True
854,MGA,True
855,THC,True
856,LW,True
857,LNT,True
858,HST,True
859,BURL,True
860,UDR,True
861,TOL,True
862,MORN,True
863,CASY,True
864,TECH,True
865,ONON,True
866,SUZ,True
867,NI,True
868,SWAV,True
869,WPC,True
870,VIK,True
871,KIM/PL,True
872,KIM/PN,True
873,KIM,True
874,KIM/PM,True
875,VTRS,True
876,XPO,True
877,AOS,True
878,MGM,True
879,EVRG,True
880,NICE,True
881,PODD,True
882,JKHY,True
883,MEDP,True
884,BEN,True
885,PR,True
886,UHAL.B,True
887,FMS,True
888,FIX,True
889,BCH,True
890,ACM,True
891,CNM,True
892,UHAL,True
893,LAMR,True
894,FND,True
895,UTHR,True
896,DVA,True
897,RNR,True
898,GLPI,True
899,RNR/PG,True
900,RNR/PF,True
901,MNDY,True
902,SRPT,True
903,PAA,True
904,CNA,True
905,YPF,True
906,IPG,True
907,HTHT,True
908,ALLY,True
909,RDY,True
910,ACI,True
911,CHK,True
912,GFL,True
913,EMN,True
914,BJ,True
915,DOCU,True
916,PSN,True
917,AEG,True
918,CLH,True
919,SJM,True
920,ELS,True
921,TTEK,True
922,ONTO,True
923,LECO,True
924,CX,True
925,VFS,True
926,LKQ,True
927,UWMC,True
928,SNX,True
929,WING,True
930,ITT,True
931,TXRH,True
932,JNPR,True
933,WWD,True
934,BRKR,True
935,TFII,True
936,WPP,True
937,CRL,True
938,FTI,True
939,ALAB,True
940,CPT,True
941,RL,True
942,REGCP,True
943,REG,True
944,REGCO,True
945,APA,True
946,PATH,True
947,PFGC,True
948,KMX,True
949,SNN,True
950,DINO,True
951,ELF,True
952,BBWI,True
953,CW,True
954,AFGD,True
955,AFGB,True
956,AFGC,True
957,AFGE,True
958,AFG,True
959,ALLE,True
960,SN,True
961,ESTC,True
962,UHS,True
963,WYNN,True
964,EPAM,True
965,CYBR,True
966,TAP,True
967,AR,True
968,SIRI,True
969,SCI,True
970,SKX,True
971,INFA,True
972,XP,True
973,ASR,True
974,LSCC,True
975,SOLV,True
976,EWBC,True
977,SAIA,True
978,ALV,True
979,TAP.A,True
980,RIVN,True
981,FUTU,True
982,TWLO,True
983,WTRG,True
984,PAG,True
985,APG,True
986,CCK,True
987,HII,True
988,GWRE,True
989,CHRW,True
990,PCOR,True
991,FFIV,True
992,SBS,True
993,PAC,True
994,UNM,True
995,CTLT,True
996,PAYC,True
997,AU,True
998,MOS,True
999,RRX,True
1000,UNMA,True
1001,ATR,True
1002,CHDN,True
1003,KGC,True
1004,JEF,True
1005,NIO,True
1006,CFLT,True
1007,BZ,True
1008,WCC,True
1009,TPR,True
1010,EXAS,True
1011,TFX,True
1012,QGEN,True
1013,NLY/PF,True
1014,NLY,True
1015,NLY/PI,True
1016,NLY/PG,True
1017,TREX,True
1018,REXR/PC,True
1019,REXR,True
1020,REXR/PB,True
1021,CACI,True
1022,Z,True
1023,ZG,True
1024,WCC/PA,True
1025,CAVA,True
1026,YMM,True
1027,CUBE,True
1028,WIX,True
1029,JLL,True
1030,QRVO,True
1031,BXP,True
1032,AFRM,True
1033,DOX,True
1034,BSAC,True
1035,HLI,True
1036,KEP,True
1037,COKE,True
1038,MUSA,True
1039,STN,True
1040,DAY,True
1041,HSIC,True
1042,COHR,True
1043,AAL,True
1044,COTY,True
1045,GNRC,True
1046,CROX,True
1047,GTLB,True
1048,KNSL,True
1049,GMED,True
1050,ROIV,True
1051,PCTY,True
1052,BIRK,True
1053,DCI,True
1054,KBR,True
1055,RGEN,True
1056,FN,True
1057,SEIC,True
1058,CIB,True
1059,MTZ,True
1060,ESLT,True
1061,MKSI,True
1062,LEVI,True
1063,RDDT,True
1064,FBIN,True
1065,RRC,True
1066,UI,True
1067,AIZ,True
1068,PNW,True
1069,TPX,True
1070,FHN,True
1071,AIZN,True
1072,TTC,True
1073,APPF,True
1074,VIPS,True
1075,FHN/PB,True
1076,FHN/PE,True
1077,FHN/PC,True
1078,FHN/PF,True
1079,EHC,True
1080,MMYT,True
1081,RBC,True
1082,LNW,True
1083,RBCP,True
1084,CART,True
1085,ORI,True
1086,GPK,True
1087,DSGX,True
1088,PPC,True
1089,RGLD,True
1090,TX,True
1091,ULS,True
1092,OLED,True
1093,WFRD,True
1094,PARAA,True
1095,CHE,True
1096,CR,True
1097,HAS,True
1098,EVR,True
1099,SF,True
1100,FTAI,True
1101,ARMK,True
1102,BIO,True
1103,SFM,True
1104,SF/PD,True
1105,SFB,True
1106,SF/PC,True
1107,SF/PB,True
1108,FRT,True
1109,FRT/PC,True
1110,PARA,True
1111,ELAN,True
1112,OTEX,True
1113,CGNX,True
1114,MKTX,True
1115,ROKU,True
1116,BEP,True
1117,NYT,True
1118,AYI,True
1119,AMKR,True
1120,SWN,True
1121,BWXT,True
1122,X,True
1123,FTAIN,True
1124,FTAIM,True
1125,FTAIP,True
1126,FTAIO,True
1127,BWA,True
1128,CLF,True
1129,BEP/PA,True
1130,EXP,True
1131,NXT,True
1132,SKM,True
1133,AGCO,True
1134,PSO,True
1135,DJT,True
1136,HESM,True
1137,GPS,True
1138,XPEV,True
1139,GNTX,True
1140,MTCH,True
1141,WEX,True
1142,PRI,True
1143,FCN,True
1144,WF,True
1145,DUOL,True
1146,AXTA,True
1147,TIMB,True
1148,INGR,True
1149,EGP,True
1150,OHI,True
1151,BRBR,True
1152,ANF,True
1153,LSXMB,True
1154,PAAS,True
1155,KNX,True
1156,W,True
1157,DLB,True
1158,ALTR,True
1159,FMC,True
1160,OSK,True
1161,U,True
1162,MTDR,True
1163,CERE,True
1164,AIT,True
1165,TAL,True
1166,PEN,True
1167,DBX,True
1168,PCVX,True
1169,NNN,True
1170,SUN,True
1171,WBS,True
1172,WBS/PG,True
1173,WBS/PF,True
1174,CHRD,True
1175,AA,True
1176,GL,True
1177,ATI,True
1178,MSA,True
1179,IEP,True
1180,WSC,True
1181,MHK,True
1182,GL/PD,True
1183,MTSI,True
1184,VOYA,True
1185,UFPI,True
1186,CCCS,True
1187,SOFI,True
1188,VOYA/PB,True
1189,ASND,True
1190,DDS,True
1191,MTN,True
1192,CZR,True
1193,SSD,True
1194,LSXMA,True
1195,GLOB,True
1196,LBRDA,True
1197,LBRDK,True
1198,LBRDP,True
1199,CIVI,True
1200,LSXMK,True
1201,FIVE,True
1202,NOV,True
1203,GGB,True
1204,CHWY,True
1205,LEGN,True
1206,HRB,True
1207,HLNE,True
1208,PHYS,True
1209,SPSC,True
1210,COLD,True
1211,AS,True
1212,ETSY,True
1213,FLR,True
1214,CBSH,True
1215,OGE,True
1216,KEX,True
1217,CIEN,True
1218,SAIC,True
1219,LEA,True
1220,AGNCN,True
1221,AGNCP,True
1222,AGNCM,True
1223,AGNC,True
1224,AGNCL,True
1225,AGNCO,True
1226,IVZ,True
1227,VKTX,True
1228,S,True
1229,ARW,True
1230,MNSO,True
1231,LAD,True
1232,WTS,True
1233,RHI,True
1234,HQY,True
1235,CLS,True
1236,AM,True
1237,AZEK,True
1238,ITCI,True
1239,WAL,True
1240,SUM,True
1241,WAL/PA,True
1242,SITE,True
1243,NCLH,True
1244,AN,True
1245,BERY,True
1246,MIDD,True
1247,ENSG,True
1248,NSIT,True
1249,LOT,True
1250,MASI,True
1251,CMA,True
1252,HCP,True
1253,WFG,True
1254,MLI,True
1255,VNOM,True
1256,SPXC,True
1257,RLI,True
1258,JAZZ,True
1259,BPMC,True
1260,ALSN,True
1261,AGI,True
1262,BRX,True
1263,BNRE,True
1264,BNRE.A,True
1265,CFR,True
1266,CFR/PB,True
1267,STAG,True
1268,GTLS,True
1269,GTLS/PB,True
1270,OLN,True
1271,DAR,True
1272,PVH,True
1273,FLS,True
1274,CMC,True
1275,OBDC,True
1276,LFUS,True
1277,GGAL,True
1278,MUR,True
1279,FYBR,True
1280,NE,True
1281,LBTYA,True
1282,POST,True
1283,BPOP,True
1284,LBTYK,True
1285,AAON,True
1286,FSV,True
1287,LPX,True
1288,LSTR,True
1289,DTM,True
1290,KT,True
1291,LBTYB,True
1292,ST,True
1293,FRO,True
1294,LYFT,True
1295,RVMD,True
1296,MTH,True
1297,ZK,True
1298,ICL,True
1299,KVYO,True
1300,ZION,True
1301,FRPT,True
1302,KD,True
1303,FR,True
1304,DRS,True
1305,BFAM,True
1306,BILI,True
1307,CIG,True
1308,CIG.C,True
1309,BRFS,True
1310,CHX,True
1311,NVMI,True
1312,TKC,True
1313,ADT,True
1314,CRUS,True
1315,VNT,True
1316,ESAB,True
1317,GIL,True
1318,RHP,True
1319,TKR,True
1320,KNTK,True
1321,ETRN,True
1322,BROS,True
1323,BECN,True
1324,LCID,True
1325,PNFP,True
1326,TMHC,True
1327,PNFPP,True
1328,AXS,True
1329,STWD,True
1330,AXS/PE,True
1331,G,True
1332,IBP,True
1333,RMBS,True
1334,MAT,True
1335,EXEL,True
1336,ESNT,True
1337,SQSP,True
1338,GRFS,True
1339,WTFCM,True
1340,WTFCP,True
1341,WTFC,True
1342,REYN,True
1343,JXN,True
1344,SON,True
1345,BXSL,True
1346,ALGM,True
1347,FOUR,True
1348,ADC/PA,True
1349,ADC,True
1350,PB,True
1351,ACHC,True
1352,CAE,True
1353,GXO,True
1354,RBRK,True
1355,JXN/PA,True
1356,MARA,True
1357,BMI,True
1358,BOKF,True
1359,HR,True
1360,NOVT,True
1361,SIGIP,True
1362,HXL,True
1363,ESI,True
1364,PBF,True
1365,ENLC,True
1366,HMY,True
1367,SSB,True
1368,SIGI,True
1369,OMF,True
1370,CACC,True
1371,BEPC,True
1372,SNV,True
1373,CWST,True
1374,XRAY,True
1375,FAF,True
1376,SNV/PE,True
1377,SNV/PD,True
1378,WH,True
1379,ATKR,True
1380,GME,True
1381,CIGI,True
1382,FSK,True
1383,M,True
1384,AIRC,True
1385,AVAV,True
1386,CBT,True
1387,SM,True
1388,BILL,True
1389,SIM,True
1390,LNC,True
1391,CHH,True
1392,PLNT,True
1393,MOG.A,True
1394,LNTH,True
1395,HALO,True
1396,STVN,True
1397,IONS,True
1398,MTG,True
1399,TNET,True
1400,ZWS,True
1401,OGN,True
1402,SMAR,True
1403,BCC,True
1404,SEE,True
1405,GKOS,True
1406,TDW,True
1407,TRNO,True
1408,JHG,True
1409,SWX,True
1410,ALK,True
1411,CRS,True
1412,CDP,True
1413,ERJ,True
1414,AL,True
1415,LNC/PD,True
1416,QLYS,True
1417,MOD,True
1418,BC,True
1419,FCFS,True
1420,VAL,True
1421,BC/PB,True
1422,BC/PC,True
1423,BC/PA,True
1424,COOP,True
1425,OZKAP,True
1426,R,True
1427,ONBPP,True
1428,ONBPO,True
1429,OZK,True
1430,CWEN.A,True
1431,KBH,True
1432,ONB,True
1433,CWEN,True
1434,AL/PA,True
1435,FSS,True
1436,MOG.B,True
1437,RCM,True
1438,RITM/PA,True
1439,RITM/PD,True
1440,RITM/PC,True
1441,RITM,True
1442,RITM/PB,True
1443,EEFT,True
1444,VRN,True
1445,BBIO,True
1446,PDI,True
1447,VERX,True
1448,DY,True
1449,MMS,True
1450,RRR,True
1451,NEU,True
1452,ELP,True
1453,ELPC,True
1454,BLCO,True
1455,VVV,True
1456,PHI,True
1457,DOCS,True
1458,CADE,True
1459,TENB,True
1460,NXST,True
1461,NFE,True
1462,ZGN,True
1463,MDU,True
1464,ALTM,True
1465,UGIC,True
1466,CADE/PA,True
1467,LANC,True
1468,VMI,True
1469,THO,True
1470,FG,True
1471,NFG,True
1472,AWI,True
1473,AMG,True
1474,CYTK,True
1475,APLS,True
1476,VRNS,True
1477,ITRI,True
1478,MGY,True
1479,KOF,True
1480,UGP,True
1481,CSAN,True
1482,DOOO,True
1483,EXLS,True
1484,LOAR,True
1485,SATS,True
1486,UGI,True
1487,MGRB,True
1488,MGRD,True
1489,MGRE,True
1490,MGR,True
1491,OPCH,True
1492,MSM,True
1493,PEGA,True
1494,MDGL,True
1495,FGN,True
1496,TEO,True
1497,COLM,True
1498,ASH,True
1499,BCPC,True
1500,SLGN,True
1501,FLO,True
1502,FNB,True
1503,AVT,True
1504,PSLV,True
1505,GLBE,True
1506,BYD,True
1507,BMA,True
1508,ACT,True
1509,EXPO,True
1510,IDA,True
1511,OLLI,True
1512,ZI,True
1513,RIG,True
1514,CVLT,True
1515,CAMT,True
1516,GATX,True
1517,CRSP,True
1518,THG,True
1519,HOG,True
1520,MMSI,True
1521,KRYS,True
1522,RDN,True
1523,CRVL,True
1524,ALIT,True
1525,EPRT,True
1526,INSP,True
1527,HOMB,True
1528,WHR,True
1529,ESGR,True
1530,PI,True
1531,PII,True
1532,CWAN,True
1533,BIPC,True
1534,PFSI,True
1535,SIG,True
1536,ABG,True
1537,TMDX,True
1538,SLM,True
1539,ESGRP,True
1540,ESGRO,True
1541,FRHC,True
1542,KRG,True
1543,RH,True
1544,GTES,True
1545,IBRX,True
1546,CEF,True
1547,STEP,True
1548,VFC,True
1549,IQ,True
1550,AEO,True
1551,FORM,True
1552,SLMBP,True
1553,STNE,True
1554,AQN,True
1555,POR,True
1556,HAE,True
1557,FELE,True
1558,BCO,True
1559,AQNU,True
1560,AQNB,True
1561,SSL,True
1562,NVEI,True
1563,VRRM,True
1564,DNB,True
1565,VNO/PO,True
1566,VNO,True
1567,VNO/PN,True
1568,VNO/PL,True
1569,VNO/PM,True
1570,WTM,True
1571,PACS,True
1572,ORA,True
1573,POWI,True
1574,MSGS,True
1575,NUVL,True
